2020-12-27 21:28:40|	Start init-ing Frame
2020-12-27 21:30:15|	Choose 14th component: 0::0::255::O::Atom::2::264::242::16::16::0::-1::-1
2020-12-27 21:30:15|	Repaint all
2020-12-27 21:30:16|	Click in work area. Current component: null
2020-12-27 21:30:16|	Choose 7th component: 255::0::255::N::Atom::3::261::209::14::14::2::4::11::-1
2020-12-27 21:30:16|	Repaint all
2020-12-27 21:30:17|	Click in work area. Current component: null
2020-12-27 21:30:17|	Choose 13th component: 0::0::255::O::Atom::2::54::247::16::16::0::-1::-1
2020-12-27 21:30:17|	Repaint all
2020-12-27 21:30:18|	Click in work area. Current component: null
2020-12-27 21:30:18|	Choose 6th component: 255::0::255::N::Atom::3::57::208::14::14::1::5::-1::-1
2020-12-27 21:30:18|	Repaint all
2020-12-27 21:30:18|	Click in work area. Current component: null
2020-12-27 21:30:18|	Choose 6th component: 255::0::255::N::Atom::3::57::208::14::14::2::5::13::-1
2020-12-27 21:30:18|	Repaint all
2020-12-27 21:30:19|	Click in work area. Current component: null
2020-12-27 21:30:19|	Choose 12th component: 0::0::255::O::Atom::2::30::177::16::16::0::-1::-1
2020-12-27 21:30:19|	Repaint all
2020-12-27 21:30:25|	Click button R
2020-12-27 21:30:31|	Click in work area. Current component: R
2020-12-27 21:30:32|	Click in work area. Current component: R
2020-12-27 21:30:35|	Click in work area. Current component: R
2020-12-27 21:30:36|	Click button choice/bind
2020-12-27 21:30:37|	Click in work area. Current component: null
2020-12-27 21:30:37|	Choose 10th component: 0::0::255::O::Atom::2::240::105::16::16::1::8::-1
2020-12-27 21:30:37|	Repaint all
2020-12-27 21:30:37|	Click in work area. Current component: null
2020-12-27 21:30:37|	Choose 17th component: 0::0::0::R::Radical::1::264::86::20::20::0::-1
2020-12-27 21:30:38|	Repaint all
2020-12-27 21:30:39|	Click in work area. Current component: null
2020-12-27 21:30:39|	Choose 11th component: 0::0::255::O::Atom::2::285::184::16::16::1::7::-1
2020-12-27 21:30:39|	Repaint all
2020-12-27 21:30:39|	Click in work area. Current component: null
2020-12-27 21:30:39|	Choose 16th component: 0::0::0::R::Radical::1::297::150::20::20::0::-1
2020-12-27 21:30:39|	Repaint all
2020-12-27 21:30:41|	Click in work area. Current component: null
2020-12-27 21:30:41|	Choose 12th component: 0::0::255::O::Atom::2::30::177::16::16::1::6::-1
2020-12-27 21:30:41|	Repaint all
2020-12-27 21:30:43|	Click in work area. Current component: null
2020-12-27 21:30:43|	Choose 15th component: 0::0::0::R::Radical::1::5::137::20::20::0::-1
2020-12-27 21:30:43|	Repaint all
2020-12-27 21:30:43|	Click in work area. Current component: null
2020-12-27 21:30:43|	Choose 15th component: 0::0::0::R::Radical::1::5::137::20::20::1::12
2020-12-27 21:30:43|	Repaint all
2020-12-27 21:30:53|	Click save
2020-12-27 21:31:32|	Click load
2020-12-27 21:31:37|	Repaint all
