2020-12-28 11:49:56|	Start init-ing Frame
2020-12-28 11:49:57|	Finish init-ing Frame
2020-12-28 11:50:00|	Repaint all
2020-12-28 11:50:01|	Click load
2020-12-28 11:50:03|	Repaint all
2020-12-28 11:50:07|	Click in work area. Current component: null
2020-12-28 11:50:07|	Repaint all
2020-12-28 11:50:08|	Click load
2020-12-28 11:50:10|	Repaint all
